create file1
use file1
afu todd
insert name= aaccf ; CWID= 10000000 ; color= black ; age= 37 ; salary= 104883.3149 ;
insert name= farquhar ; CWID= 10007809 ; color= crimson ; age= 89 ; salary= 42489.20621 ;
insert name= farr ; CWID= 10007810 ; color= black ; age= 12 ; salary= 53868.81448 ;
insert name= farra ; CWID= 10007811 ; color= white ; age= 81 ; salary= 40542.31958 ;
insert name= farrah ; CWID= 10007812 ; color= red ; age= 49 ; salary= 33114.86218 ;
insert name= farrand ; CWID= 10007813 ; color= green ; age= 5 ; salary= 36811.02465 ;
insert name= farranto ; CWID= 10007814 ; color= blue ; age= 15 ; salary= 74785.60992 ;
insert name= farrel ; CWID= 10007815 ; color= orange ; age= 28 ; salary= 33267.2132 ;
insert name= farrell ; CWID= 10007816 ; color= yellow ; age= 33 ; salary= 54297.37077 ;
insert name= farren ; CWID= 10007817 ; color= pink ; age= 36 ; salary= 102544.2511 ;
insert name= farringt ; CWID= 10007818 ; color= purple ; age= 92 ; salary= 104372.9041 ;
insert name= farris ; CWID= 10007819 ; color= crimson ; age= 78 ; salary= 77288.17572 ;
insert name= farrokh ; CWID= 10007820 ; color= black ; age= 53 ; salary= 18553.0073 ;
insert name= farronat ; CWID= 10007821 ; color= white ; age= 16 ; salary= 57633.8589 ;
insert name= farrow ; CWID= 10007822 ; color= red ; age= 94 ; salary= 77773.23627 ;
insert name= farrukh ; CWID= 10007823 ; color= green ; age= 31 ; salary= 91063.0888 ;
insert name= farshid ; CWID= 10007824 ; color= blue ; age= 63 ; salary= 52321.03277 ;
insert name= faruk ; CWID= 10007825 ; color= orange ; age= 43 ; salary= 94184.81447 ;
insert name= faruque ; CWID= 10007826 ; color= yellow ; age= 4 ; salary= 96414.12579 ;
insert name= farzad ; CWID= 10007827 ; color= pink ; age= 17 ; salary= 89038.9469 ;
insert name= farzin ; CWID= 10007828 ; color= purple ; age= 59 ; salary= 68104.10324 ;
insert name= fasken ; CWID= 10007829 ; color= crimson ; age= 3 ; salary= 37558.74612 ;
insert name= fast ; CWID= 10007830 ; color= black ; age= 49 ; salary= 98203.43365 ;
insert name= fastfeat ; CWID= 10007831 ; color= white ; age= 43 ; salary= 24027.36121 ;
insert name= fastmer ; CWID= 10007832 ; color= red ; age= 72 ; salary= 109860.9536 ;
insert name= fastone ; CWID= 10007833 ; color= green ; age= 78 ; salary= 78644.61211 ;
insert name= fastowl ; CWID= 10007834 ; color= blue ; age= 73 ; salary= 60684.68685 ;
insert name= fastpack ; CWID= 10007835 ; color= orange ; age= 20 ; salary= 93830.30621 ;
insert name= fataneh ; CWID= 10007836 ; color= yellow ; age= 6 ; salary= 64430.0835 ;
insert name= fater ; CWID= 10007837 ; color= pink ; age= 77 ; salary= 82814.48681 ;
insert name= fatholla ; CWID= 10007838 ; color= purple ; age= 97 ; salary= 92216.29921 ;
insert name= fatica ; CWID= 10007839 ; color= crimson ; age= 27 ; salary= 104020.8878 ;
insert name= fatima ; CWID= 10007840 ; color= black ; age= 67 ; salary= 16176.61501 ;
insert name= fattarus ; CWID= 10007841 ; color= white ; age= 12 ; salary= 26861.62197 ;
insert name= fattouh ; CWID= 10007842 ; color= red ; age= 68 ; salary= 12914.55462 ;
insert name= faubert ; CWID= 10007843 ; color= green ; age= 54 ; salary= 51566.76264 ;
insert name= faucette ; CWID= 10007844 ; color= blue ; age= 62 ; salary= 62363.00286 ;
insert name= faucher ; CWID= 10007845 ; color= orange ; age= 79 ; salary= 72860.26507 ;
insert name= faulhabe ; CWID= 10007846 ; color= yellow ; age= 29 ; salary= 36551.88898 ;
insert name= faulkner ; CWID= 10007847 ; color= pink ; age= 15 ; salary= 45719.81462 ;
insert name= faun ; CWID= 10007848 ; color= purple ; age= 97 ; salary= 46335.66167 ;
insert name= faunie ; CWID= 10007849 ; color= crimson ; age= 38 ; salary= 52703.35215 ;
insert name= faust ; CWID= 10007850 ; color= black ; age= 10 ; salary= 108459.8086 ;
insert name= faustina ; CWID= 10007851 ; color= white ; age= 46 ; salary= 28953.31448 ;
insert name= faustine ; CWID= 10007852 ; color= red ; age= 82 ; salary= 81601.45748 ;
insert name= fausto ; CWID= 10007853 ; color= green ; age= 54 ; salary= 44727.40409 ;
insert name= faustus ; CWID= 10007854 ; color= blue ; age= 7 ; salary= 39819.96559 ;
insert name= favell ; CWID= 10007855 ; color= orange ; age= 92 ; salary= 79543.42391 ;
insert name= favreau ; CWID= 10007856 ; color= yellow ; age= 18 ; salary= 100479.8161 ;
insert name= favrot ; CWID= 10007857 ; color= pink ; age= 92 ; salary= 77160.95129 ;
insert name= fawaz ; CWID= 10007858 ; color= purple ; age= 31 ; salary= 88050.11662 ;
insert name= fawcett ; CWID= 10007859 ; color= crimson ; age= 86 ; salary= 47606.88278 ;
insert name= fawn ; CWID= 10007860 ; color= black ; age= 8 ; salary= 98056.4824 ;
insert name= fawne ; CWID= 10007861 ; color= white ; age= 89 ; salary= 40650.38775 ;
insert name= fawnia ; CWID= 10007862 ; color= red ; age= 39 ; salary= 96604.79716 ;
insert name= fax ; CWID= 10007863 ; color= green ; age= 49 ; salary= 62255.39204 ;
insert name= fay ; CWID= 10007864 ; color= blue ; age= 98 ; salary= 62635.13432 ;
insert name= fayanne ; CWID= 10007865 ; color= orange ; age= 47 ; salary= 10124.21998 ;
insert name= faydra ; CWID= 10007866 ; color= yellow ; age= 75 ; salary= 94208.99373 ;
insert name= faye ; CWID= 10007867 ; color= pink ; age= 37 ; salary= 108762.2939 ;
insert name= fayette ; CWID= 10007868 ; color= purple ; age= 69 ; salary= 41387.17817 ;
insert name= fayez ; CWID= 10007869 ; color= crimson ; age= 29 ; salary= 58368.76391 ;
insert name= fayina ; CWID= 10007870 ; color= black ; age= 25 ; salary= 71165.14371 ;
insert name= fayma ; CWID= 10007871 ; color= white ; age= 42 ; salary= 91935.74977 ;
insert name= fayre ; CWID= 10007872 ; color= red ; age= 72 ; salary= 75879.13536 ;
insert name= fayth ; CWID= 10007873 ; color= green ; age= 71 ; salary= 104961.3769 ;
insert name= faythe ; CWID= 10007874 ; color= blue ; age= 56 ; salary= 49465.08879 ;
insert name= faz ; CWID= 10007875 ; color= orange ; age= 45 ; salary= 14861.52349 ;
insert name= fazel ; CWID= 10007876 ; color= yellow ; age= 74 ; salary= 65751.2466 ;
insert name= fearless ; CWID= 10007877 ; color= pink ; age= 34 ; salary= 26870.70213 ;
insert name= featherm ; CWID= 10007878 ; color= purple ; age= 80 ; salary= 94026.40778 ;
insert name= feddeman ; CWID= 10007879 ; color= crimson ; age= 6 ; salary= 68026.61916 ;
insert name= fedderse ; CWID= 10007880 ; color= black ; age= 14 ; salary= 95620.63641 ;
insert name= feder ; CWID= 10007881 ; color= white ; age= 78 ; salary= 88038.24342 ;
insert name= federica ; CWID= 10007882 ; color= red ; age= 28 ; salary= 101855.5491 ;
insert name= federico ; CWID= 10007883 ; color= green ; age= 92 ; salary= 66633.36398 ;
insert name= federiko ; CWID= 10007884 ; color= blue ; age= 8 ; salary= 91511.22721 ;
insert name= fedora ; CWID= 10007885 ; color= orange ; age= 16 ; salary= 74002.09306 ;
insert name= fedoruk ; CWID= 10007886 ; color= yellow ; age= 99 ; salary= 49030.42468 ;
insert name= fedyk ; CWID= 10007887 ; color= pink ; age= 3 ; salary= 45736.37433 ;
insert name= fee ; CWID= 10007888 ; color= purple ; age= 80 ; salary= 19291.74837 ;
insert name= feeley ; CWID= 10007889 ; color= crimson ; age= 79 ; salary= 70177.74868 ;
insert name= feeney ; CWID= 10007890 ; color= black ; age= 59 ; salary= 93025.03961 ;
insert name= fehr ; CWID= 10007891 ; color= white ; age= 29 ; salary= 83210.06553 ;
insert name= fei ; CWID= 10007892 ; color= red ; age= 63 ; salary= 25734.48804 ;
insert name= fei-wen ; CWID= 10007893 ; color= green ; age= 58 ; salary= 68264.65377 ;
insert name= fei-yin ; CWID= 10007894 ; color= blue ; age= 45 ; salary= 49872.27514 ;
insert name= feil ; CWID= 10007895 ; color= orange ; age= 66 ; salary= 99142.12476 ;
insert name= feild ; CWID= 10007896 ; color= yellow ; age= 43 ; salary= 45406.67621 ;
insert name= feisal ; CWID= 10007897 ; color= pink ; age= 14 ; salary= 102375.669 ;
insert name= feist ; CWID= 10007898 ; color= purple ; age= 84 ; salary= 52854.35569 ;
insert name= feitel ; CWID= 10007899 ; color= crimson ; age= 88 ; salary= 50606.32034 ;
insert name= feith ; CWID= 10007900 ; color= black ; age= 30 ; salary= 77970.34836 ;
insert name= feiwen ; CWID= 10007901 ; color= white ; age= 30 ; salary= 50784.07364 ;
insert name= fekade ; CWID= 10007902 ; color= red ; age= 36 ; salary= 50821.28357 ;
insert name= fekri ; CWID= 10007903 ; color= green ; age= 7 ; salary= 105658.2612 ;
insert name= felczak ; CWID= 10007904 ; color= blue ; age= 57 ; salary= 20169.59282 ;
insert name= feld ; CWID= 10007905 ; color= orange ; age= 1 ; salary= 27749.13655 ;
insert name= feldberg ; CWID= 10007906 ; color= yellow ; age= 69 ; salary= 82256.16461 ;
insert name= felder ; CWID= 10007907 ; color= pink ; age= 95 ; salary= 77028.37242 ;
insert name= feldman ; CWID= 10007908 ; color= purple ; age= 22 ; salary= 63857.24106 ;
insert name= felecia ; CWID= 10007909 ; color= crimson ; age= 12 ; salary= 72894.78248 ;
insert name= felfli ; CWID= 10007910 ; color= black ; age= 88 ; salary= 12769.64006 ;
insert name= felic ; CWID= 10007911 ; color= white ; age= 88 ; salary= 92969.71783 ;
insert name= felicdad ; CWID= 10007912 ; color= red ; age= 71 ; salary= 54519.59982 ;
insert name= felice ; CWID= 10007913 ; color= green ; age= 93 ; salary= 45561.02802 ;
insert name= felicett ; CWID= 10007914 ; color= blue ; age= 0 ; salary= 80234.40496 ;
insert name= felicia ; CWID= 10007915 ; color= orange ; age= 56 ; salary= 52931.89503 ;
insert name= felicio ; CWID= 10007916 ; color= yellow ; age= 61 ; salary= 107770.2808 ;
insert name= felicity ; CWID= 10007917 ; color= pink ; age= 66 ; salary= 83800.20076 ;
insert name= felicle ; CWID= 10007918 ; color= purple ; age= 71 ; salary= 95255.845 ;
insert name= felike ; CWID= 10007919 ; color= crimson ; age= 59 ; salary= 47347.02642 ;
insert name= feliks ; CWID= 10007920 ; color= black ; age= 54 ; salary= 85629.46029 ;
insert name= felipa ; CWID= 10007921 ; color= white ; age= 9 ; salary= 70743.3658 ;
insert name= felipe ; CWID= 10007922 ; color= red ; age= 66 ; salary= 20786.8889 ;
insert name= felisha ; CWID= 10007923 ; color= green ; age= 71 ; salary= 61370.22999 ;
insert name= felita ; CWID= 10007924 ; color= blue ; age= 97 ; salary= 66961.26334 ;
insert name= felix ; CWID= 10007925 ; color= orange ; age= 26 ; salary= 47791.4669 ;
insert name= feliza ; CWID= 10007926 ; color= yellow ; age= 16 ; salary= 17376.77685 ;
insert name= felizio ; CWID= 10007927 ; color= pink ; age= 11 ; salary= 29572.97012 ;
insert name= felli ; CWID= 10007928 ; color= purple ; age= 34 ; salary= 83675.81348 ;
insert name= fellman ; CWID= 10007929 ; color= crimson ; age= 92 ; salary= 104548.1543 ;
insert name= felske ; CWID= 10007930 ; color= black ; age= 2 ; salary= 43045.86337 ;
insert name= feltman ; CWID= 10007931 ; color= white ; age= 87 ; salary= 69278.52352 ;
insert name= felton ; CWID= 10007932 ; color= red ; age= 81 ; salary= 106783.1618 ;
insert name= femke ; CWID= 10007933 ; color= green ; age= 12 ; salary= 108167.9526 ;
insert name= fenati ; CWID= 10007934 ; color= blue ; age= 85 ; salary= 34062.17138 ;
insert name= fender ; CWID= 10007935 ; color= orange ; age= 24 ; salary= 96847.98353 ;
insert name= fenelia ; CWID= 10007936 ; color= yellow ; age= 66 ; salary= 93858.82902 ;
insert name= fenez ; CWID= 10007937 ; color= pink ; age= 46 ; salary= 92805.57347 ;
insert name= feng ; CWID= 10007938 ; color= purple ; age= 91 ; salary= 71076.90189 ;
insert name= fenlason ; CWID= 10007939 ; color= crimson ; age= 80 ; salary= 38354.56241 ;
insert name= fenn ; CWID= 10007940 ; color= black ; age= 74 ; salary= 53485.17397 ;
insert name= fennell ; CWID= 10007941 ; color= white ; age= 59 ; salary= 86124.00723 ;
insert name= fenner ; CWID= 10007942 ; color= red ; age= 11 ; salary= 66886.83011 ;
insert name= fennesse ; CWID= 10007943 ; color= green ; age= 22 ; salary= 47459.07647 ;
insert name= fenton ; CWID= 10007944 ; color= blue ; age= 98 ; salary= 40538.9836 ;
insert name= fenwick ; CWID= 10007945 ; color= orange ; age= 68 ; salary= 38525.14933 ;
insert name= feodor ; CWID= 10007946 ; color= yellow ; age= 82 ; salary= 70830.1051 ;
insert name= feodora ; CWID= 10007947 ; color= pink ; age= 10 ; salary= 98899.84972 ;
insert name= fequiere ; CWID= 10007948 ; color= purple ; age= 23 ; salary= 89499.72076 ;
insert name= ferba ; CWID= 10007949 ; color= crimson ; age= 15 ; salary= 30774.89701 ;
insert name= ferd ; CWID= 10007950 ; color= black ; age= 96 ; salary= 14324.2638 ;
insert name= ferdie ; CWID= 10007951 ; color= white ; age= 91 ; salary= 21434.68012 ;
insert name= ferdinan ; CWID= 10007952 ; color= red ; age= 50 ; salary= 81395.70204 ;
insert name= ferdy ; CWID= 10007953 ; color= green ; age= 18 ; salary= 108585.1613 ;
insert name= feregyha ; CWID= 10007954 ; color= blue ; age= 73 ; salary= 79011.13174 ;
insert name= fereidoo ; CWID= 10007955 ; color= orange ; age= 92 ; salary= 15779.18506 ;
insert name= ferelith ; CWID= 10007956 ; color= yellow ; age= 99 ; salary= 66283.96135 ;
insert name= ferenc ; CWID= 10007957 ; color= pink ; age= 18 ; salary= 102540.083 ;
insert name= ference ; CWID= 10007958 ; color= purple ; age= 29 ; salary= 63127.11695 ;
insert name= ferenz ; CWID= 10007959 ; color= crimson ; age= 90 ; salary= 25975.73984 ;
insert name= fererro ; CWID= 10007960 ; color= black ; age= 39 ; salary= 21073.66802 ;
insert name= fergus ; CWID= 10007961 ; color= white ; age= 56 ; salary= 48014.71271 ;
insert name= ferguson ; CWID= 10007962 ; color= red ; age= 24 ; salary= 108839.6845 ;
insert name= fergusso ; CWID= 10007963 ; color= green ; age= 40 ; salary= 105626.0687 ;
insert name= feridoun ; CWID= 10007964 ; color= blue ; age= 27 ; salary= 79361.18269 ;
insert name= ferland ; CWID= 10007965 ; color= orange ; age= 87 ; salary= 84118.11735 ;
insert name= fermat ; CWID= 10007966 ; color= yellow ; age= 3 ; salary= 84424.03193 ;
insert name= fermi ; CWID= 10007967 ; color= pink ; age= 34 ; salary= 54505.03784 ;
insert name= fermoyle ; CWID= 10007968 ; color= purple ; age= 56 ; salary= 88056.76844 ;
insert name= fern ; CWID= 10007969 ; color= crimson ; age= 18 ; salary= 66555.84433 ;
insert name= fernald ; CWID= 10007970 ; color= black ; age= 16 ; salary= 48519.04895 ;
insert name= fernan ; CWID= 10007971 ; color= white ; age= 36 ; salary= 85419.78333 ;
insert name= fernand ; CWID= 10007972 ; color= red ; age= 70 ; salary= 32073.68744 ;
insert name= fernanda ; CWID= 10007973 ; color= green ; age= 63 ; salary= 70339.8785 ;
insert name= fernande ; CWID= 10007974 ; color= blue ; age= 97 ; salary= 30835.46737 ;
insert name= fernandi ; CWID= 10007975 ; color= orange ; age= 2 ; salary= 99062.81652 ;
insert name= fernando ; CWID= 10007976 ; color= yellow ; age= 54 ; salary= 79727.69518 ;
insert name= ferne ; CWID= 10007977 ; color= pink ; age= 31 ; salary= 42717.01404 ;
insert name= ferner ; CWID= 10007978 ; color= purple ; age= 51 ; salary= 91841.60751 ;
insert name= ferrao ; CWID= 10007979 ; color= crimson ; age= 25 ; salary= 55962.47782 ;
insert name= ferrara ; CWID= 10007980 ; color= black ; age= 82 ; salary= 48604.08822 ;
insert name= ferraro ; CWID= 10007981 ; color= white ; age= 84 ; salary= 96954.43331 ;
insert name= ferree ; CWID= 10007982 ; color= red ; age= 28 ; salary= 49909.85975 ;
insert name= ferreira ; CWID= 10007983 ; color= green ; age= 56 ; salary= 31469.14298 ;
insert name= ferrel ; CWID= 10007984 ; color= blue ; age= 61 ; salary= 22006.35713 ;
insert name= ferrell ; CWID= 10007985 ; color= orange ; age= 32 ; salary= 78431.99612 ;
insert name= ferrer ; CWID= 10007986 ; color= yellow ; age= 4 ; salary= 93547.76079 ;
insert name= ferrero ; CWID= 10007987 ; color= pink ; age= 40 ; salary= 68231.21904 ;
insert name= ferriera ; CWID= 10007988 ; color= purple ; age= 24 ; salary= 31056.70354 ;
insert name= ferrin ; CWID= 10007989 ; color= crimson ; age= 92 ; salary= 54587.35591 ;
insert name= ferris ; CWID= 10007990 ; color= black ; age= 77 ; salary= 11874.76761 ;
insert name= ferriss ; CWID= 10007991 ; color= white ; age= 85 ; salary= 18084.90733 ;
insert name= ferro ; CWID= 10007992 ; color= red ; age= 63 ; salary= 44531.97202 ;
insert name= ferruzzi ; CWID= 10007993 ; color= green ; age= 69 ; salary= 21237.44078 ;
insert name= ferstl ; CWID= 10007994 ; color= blue ; age= 38 ; salary= 45418.96284 ;
insert name= fetterma ; CWID= 10007995 ; color= orange ; age= 97 ; salary= 79136.29842 ;
insert name= fetting ; CWID= 10007996 ; color= yellow ; age= 60 ; salary= 16115.00005 ;
insert name= fetzko ; CWID= 10007997 ; color= pink ; age= 76 ; salary= 39226.94344 ;
insert name= feutlins ; CWID= 10007998 ; color= purple ; age= 56 ; salary= 63027.15143 ;
insert name= fevre-re ; CWID= 10007999 ; color= crimson ; age= 4 ; salary= 46425.54193 ;
insert name= fey ; CWID= 10008000 ; color= black ; age= 48 ; salary= 102568.0894 ;
insert name= feyen ; CWID= 10008001 ; color= white ; age= 48 ; salary= 91303.72762 ;
insert name= feynman ; CWID= 10008002 ; color= red ; age= 42 ; salary= 15925.21934 ;
insert name= fi-john ; CWID= 10008003 ; color= green ; age= 76 ; salary= 99171.56202 ;
insert name= fiann ; CWID= 10008004 ; color= blue ; age= 25 ; salary= 100459.8386 ;
insert name= fianna ; CWID= 10008005 ; color= orange ; age= 0 ; salary= 96988.94715 ;
insert name= fiaz ; CWID= 10008006 ; color= yellow ; age= 3 ; salary= 22294.44698 ;
insert name= ficco ; CWID= 10008007 ; color= pink ; age= 43 ; salary= 73924.77979 ;
insert name= ficici ; CWID= 10008008 ; color= purple ; age= 49 ; salary= 105537.9234 ;
insert name= ficken ; CWID= 10008009 ; color= crimson ; age= 77 ; salary= 73676.91312 ;
insert name= ficker ; CWID= 10008010 ; color= black ; age= 40 ; salary= 90470.96342 ;
insert name= fickes ; CWID= 10008011 ; color= white ; age= 97 ; salary= 50648.99269 ;
insert name= fidel ; CWID= 10008012 ; color= red ; age= 95 ; salary= 43506.21886 ;
insert name= fidela ; CWID= 10008013 ; color= green ; age= 94 ; salary= 46303.46728 ;
insert name= fidelia ; CWID= 10008014 ; color= blue ; age= 55 ; salary= 88332.61085 ;
insert name= fidelio ; CWID= 10008015 ; color= orange ; age= 30 ; salary= 97395.02302 ;
insert name= fidelity ; CWID= 10008016 ; color= yellow ; age= 41 ; salary= 84933.88459 ;
insert name= fidole ; CWID= 10008017 ; color= pink ; age= 49 ; salary= 95071.77009 ;
insert name= fiegel ; CWID= 10008018 ; color= purple ; age= 36 ; salary= 103518.4702 ;
insert name= fieke ; CWID= 10008019 ; color= crimson ; age= 12 ; salary= 44276.96036 ;
insert name= field ; CWID= 10008020 ; color= black ; age= 69 ; salary= 51712.16489 ;
insert name= fielden ; CWID= 10008021 ; color= white ; age= 79 ; salary= 39038.49771 ;
insert name= fielding ; CWID= 10008022 ; color= red ; age= 52 ; salary= 68491.77444 ;
insert name= fields ; CWID= 10008023 ; color= green ; age= 46 ; salary= 65460.24693 ;
insert name= fieldsup ; CWID= 10008024 ; color= blue ; age= 76 ; salary= 100429.4811 ;
insert name= fierthal ; CWID= 10008025 ; color= orange ; age= 46 ; salary= 17762.58974 ;
insert name= fiest ; CWID= 10008026 ; color= yellow ; age= 14 ; salary= 46297.70848 ;
insert name= fifi ; CWID= 10008027 ; color= pink ; age= 57 ; salary= 21192.18669 ;
insert name= fifield ; CWID= 10008028 ; color= purple ; age= 87 ; salary= 106516.0879 ;
